"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DP01","DP10","DT00","DT32","DX32","DX90","EMNT","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-12",,"3","3",,,,,,"0.0","0.52",,"0.95","0.0",,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2026-01",,"2","0",,,,,,,"0.06",,"2.02",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-01",,"13","8",,,,,,,"1.80",,"3.74",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-02",,"7","3",,,,,,,"1.69",,"3.04",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-03",,"7","4",,,,,,,"0.94",,"1.77",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-04",,"6","3",,,,,,,"1.98",,"2.48",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-05",,"9","7",,,,,,,"1.47",,"5.48",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-06",,"11","9",,,,,,,"1.55",,"8.49",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-07",,"9","6",,,,,,,"1.11",,"3.93",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-08",,"10","5",,,,,,,"1.02",,"2.22",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-09",,"6","2",,,,,,,"0.50",,"1.08",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-10",,"3","2",,,,,,"0.0","1.54",,"1.86","0.0",,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-11",,"5","2",,,,,,"0.0","1.64",,"2.52","0.0",,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2025-12",,"6","2",,,,,,,"1.62",,"2.21",,,,
"US1TXFB0022","RICHMOND 4.6 SE, TX US","29.52608","-95.722116","25.3","2026-01",,"7","3",,,,,,,"0.50",,"1.19",,,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-01",,"7","6",,,,,,,"2.02",,"3.72",,,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-02",,"2","2",,,,,,"0.0","1.27",,"1.45","0.0",,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-03",,"4","4",,,,,,"0.0","0.79",,"1.65","0.0",,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-04",,"4","4",,,,,,"0.0","1.69",,"3.65","0.0",,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-05",,"8","5",,,,,,,"3.21",,"6.01",,,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-07",,"8","3",,,,,,,"0.66",,"1.81",,,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-08",,"8","8",,,,,,,"2.50",,"7.89",,,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-09",,"5","3",,,,,,"0.0","1.07",,"1.89","0.0",,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-10",,"5","5",,,,,,"0.0","0.78",,"2.43","0.0",,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-11",,"3","1",,,,,,"0.0","2.64",,"2.75","0.0",,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2025-12",,"3","2",,,,,,"0.0","0.34",,"0.56","0.0",,,
"US1TXGV0063","FRIENDSWOOD 1.0 SE, TX US","29.50011","-95.18734","7.3","2026-01",,"6","3",,,,,,"0.0","1.22",,"2.58","0.0",,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-01",,"8","5",,,,,,,"1.80",,"5.80",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-02",,"5","4",,,,,,"0.0","2.92",,"5.00","0.0",,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-03",,"6","5",,,,,,,"1.07",,"2.13",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-04",,"4","2",,,,,,"0.0","0.58",,"0.98","0.0",,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-05",,"5","5",,,,,,"0.0","1.76",,"3.68","0.0",,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-06",,"15","7",,,,,,,"1.21",,"5.44",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-07",,"9","6",,,,,,,"0.84",,"2.53",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-08",,"8","8",,,,,,,"0.83",,"3.51",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-09",,"6","4",,,,,,,"1.41",,"2.85",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-10",,"3","2",,,,,,"0.0","2.37",,"3.62","0.0",,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-11",,"5","3",,,,,,,"2.33",,"2.74",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2025-12",,"5","3",,,,,,,"1.05",,"2.20",,,,
"US1TXHRR203","HEDWIG VILLAGE 1.1 NNW, TX US","29.7945919036865","-95.5261077880859","25.0","2026-01",,"6","4",,,,,,,"0.74",,"2.34",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-02",,"9","5",,,,,,,"0.99",,"2.35",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-03",,"7","6",,,,,,,"1.32",,"2.79",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-04",,"11","4",,,,,,,"1.62",,"3.35",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-05",,"9","7",,,,,,,"2.06",,"7.01",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-06",,"15","11",,,,,,,"1.62",,"8.22",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-07",,"9","6",,,,,,,"1.80",,"4.09",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-08",,"10","8",,,,,,,"1.52",,"4.72",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-09",,"8","5",,,,,,,"1.92",,"3.65",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-10",,"2","2",,,,,,"0.0","1.09",,"1.47","0.0",,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-11",,"5","3",,,,,,,"3.31",,"4.55",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2025-12",,"8","2",,,,,,,"1.09",,"1.42",,,,
"US1TXHRR326","THE WOODLANDS 3.8 W, TX US","30.1577","-95.5529","43.0","2026-01",,"6","5",,,,,,,"2.08",,"3.52",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-01",,"15","8",,,,,,,"1.87",,"4.95",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-02",,"9","3",,,,,,,"1.75",,"3.06",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-03",,"7","4",,,,,,,"0.32",,"1.09",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-04",,"7","4",,,,,,,"0.45",,"1.11",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-05",,"8","5",,,,,,,"1.80",,"3.49",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-06",,"11","8",,,,,,,"1.48",,"5.12",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-07",,"8","4",,,,,,,"0.66",,"1.89",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-08",,"12","8",,,,,,,"2.11",,"4.19",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-09",,"4","4",,,,,,,"1.13",,"2.06",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-10",,"3","3",,,,,,,"1.03",,"2.14",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-11",,"6","3",,,,,,,"1.34",,"2.88",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2025-12",,"7","3",,,,,,,"0.66",,"1.43",,,,
"US1TXFB0073","RICHMOND 4.6 N, TX US","29.647462","-95.757724","27.1","2026-01",,"5","4",,,,,,,"1.21",,"2.77",,,,
"US1TXHRR288","KATY 0.4 SE, TX US","29.794359","-95.817767","48.8","2025-01",,"12","8",,,,,,,"2.35",,"5.19",,,,
"US1TXHRR288","KATY 0.4 SE, TX US","29.794359","-95.817767","48.8","2025-02",,"6","4",,,,,,,"1.36",,"2.72",,,,
"US1TXHRR288","KATY 0.4 SE, TX US","29.794359","-95.817767","48.8","2025-04",,"5","2",,,,,,"0.0","0.55",,"1.09","0.0",,,
"US1TXHRR288","KATY 0.4 SE, TX US","29.794359","-95.817767","48.8","2025-07",,"10","5",,,,,,,"1.01",,"2.15",,,,
"US1TXHRR321","HOUSTON 2.8 SSW, TX US","29.729547","-95.401306","17.1","2025-06",,"14","9",,,,,,,"1.24",,"5.02",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-01",,"15","7",,,,,,,"2.64",,"6.93",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-02",,"7","3",,,,,,,"1.46",,"3.54",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-03",,"6","5",,,,,,,"0.53",,"1.44",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-04",,"6","2",,,,,,,"0.39",,"0.94",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-05",,"8","5",,,,,,,"2.31",,"4.63",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-06",,"9","5",,,,,,,"1.45",,"7.11",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-07",,"8","5",,,,,,,"1.38",,"2.33",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-08",,"8","5",,,,,,,"3.80",,"6.13",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-09",,"7","4",,,,,,,"1.24",,"2.67",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-10",,"2","2",,,,,,"0.0","1.40",,"2.48","0.0",,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-11",,"4","3",,,,,,"0.0","2.28",,"3.29","0.0",,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2025-12",,"6","2",,,,,,,"0.94",,"1.76",,,,
"US1TXHRR122","MISSION BEND 0.8 N, TX US","29.7054","-95.6652","27.7","2026-01",,"6","4",,,,,,,"1.15",,"2.63",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-01",,"15","7",,,,,,,"1.95",,"4.50",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-02",,"8","4",,,,,,,"1.11",,"1.87",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-03",,"9","6",,,,,,,"1.03",,"2.34",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-04",,"8","3",,,,,,,"0.95",,"1.62",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-05",,,,,,,,,,,,"3.80",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-06",,"19","10",,,,,,,"2.19",,"6.46",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-07",,"9","5",,,,,,,"0.83",,"1.54",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-08",,"11","4",,,,,,,"1.00",,"1.98",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-09",,"6","4",,,,,,,"1.03",,"2.17",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-10",,"3","2",,,,,,"0.0","1.15",,"2.16","0.0",,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-11",,"6","3",,,,,,,"2.99",,"6.45",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2025-12",,"8","3",,,,,,,"1.01",,"1.85",,,,
"US1TXHRR124","SPRING 7.1 WSW, TX US","30.0074653625488","-95.4846343994141","34.7","2026-01",,"6","5",,,,,,,"1.92",,"4.01",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-01",,"11","9",,,,,,,"2.19",,"6.00",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-02",,"8","3",,,,,,,"1.97",,"4.31",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-03",,"9","5",,,,,,,"0.81",,"1.76",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-04",,"5","4",,,,,,"0.0","2.87",,"5.05","0.0",,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-05",,"11","9",,,,,,,"1.30",,"4.25",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-06",,"14","9",,,,,,,"2.67",,"8.10",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-07",,"9","7",,,,,,,"1.30",,"3.90",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-08",,"8","6",,,,,,,"1.50",,"2.82",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-09",,"7","5",,,,,,,"2.69",,"3.83",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-10",,"3","3",,,,,,"0.0","1.01",,"2.25","0.0",,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-11",,"3","1",,,,,,"0.0","2.73",,"2.75","0.0",,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2025-12",,"5","2",,,,,,,"0.88",,"1.17",,,,
"US1TXHRR168","PEARLAND 4.0 ENE, TX US","29.5761","-95.214","9.8","2026-01",,"7","2",,,,,,,"1.31",,"2.35",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-01",,,,,,,,,,,,"4.96",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-03",,"7","3",,,,,,,"0.33",,"1.06",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-05",,,,,,,,,,,,"4.15",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-07",,,,,,,,,,,,"4.23",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-08",,,,,,,,,,,,"3.44",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-09",,"8","2",,,,,,,"0.79",,"1.55",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-10",,"5","3",,,,,,,"0.71",,"1.34",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2025-11",,"4","1",,,,,,,"2.23",,"2.38",,,,
"US1TXHRR322","BELLAIRE 3.1 W, TX US","29.69713","-95.51174","17.7","2026-01",,,,,,,,,,,,"1.79",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-01",,"6","3",,,,,,,"1.77",,"3.31",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-02",,"6","4",,,,,,,"0.81",,"1.99",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-03",,"3","3",,,,,,,"0.97",,"2.94",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-05",,"5","3",,,,,,,"1.98",,"4.80",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-06",,"9","8",,,,,,,"1.48",,"4.01",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-07",,"9","6",,,,,,,"1.00",,"3.70",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-08",,"13","8",,,,,,,"1.31",,"4.59",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-09",,"4","3",,,,,,,"1.00",,"2.03",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-10",,"4","3",,,,,,,"0.73",,"1.63",,,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-11",,"4","4",,,,,,"0.0","1.91",,"3.86","0.0",,,
"US1TXHRR329","CYPRESS 6.2 SSW, TX US","29.88865","-95.73079","43.3","2025-12",,"3","2",,,,,,,"0.40",,"1.06",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-01",,"12","6",,,,,,,"2.28",,"4.22",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-02",,"7","4",,,,,,,"1.52",,"2.20",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-03",,"8","6",,,,,,,"0.75",,"2.44",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-04",,"4","3",,,,,,,"1.81",,"3.67",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-05",,,,,,,,,,,,"6.61",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-06",,"12","5",,,,,,,"2.72",,"3.96",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-07",,"10","8",,,,,,,"1.24",,"3.29",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-08",,"10","4",,,,,,,"4.38",,"6.54",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-10",,"5","3",,,,,,,"0.79",,"2.13",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-11",,,,,,,,,,,,"2.14",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2025-12",,"11","4",,,,,,,"0.39",,"1.71",,,,
"US1TXBRZ056","ALVIN 5.1 SE, TX US","29.37158","-95.19899","10.1","2026-01",,"5","4",,,,,,,"1.12",,"3.22",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-01",,"13","8",,,,,,,"2.18",,"4.90",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-02",,"8","3",,,,,,,"1.70",,"2.32",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-03",,"8","4",,,,,,,"0.42",,"1.43",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-04",,"5","3",,,,,,,"7.14",,"8.27",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-05",,"8","6",,,,,,,"3.02",,"8.06",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-06",,"8","4",,,,,,,"0.83",,"6.33",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-07",,"9","5",,,,,,,"1.43",,"3.79",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-08",,"13","10",,,,,,,"1.90",,"9.34",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-09",,"8","5",,,,,,,"2.83",,"5.19",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-11",,"3","1",,,,,,"0.0","1.42",,"1.53","0.0",,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2025-12",,"6","4",,,,,,,"0.35",,"0.94",,,,
"US1TXBRZ057","LIVERPOOL 4.6 NW, TX US","29.3516","-95.3247","10.1","2026-01",,"5","3",,,,,,"0.0","0.98",,"2.42","0.0",,,
"US1TXBRZ050","ALVIN 2.5 SSW, TX US","29.40035","-95.26484","13.7","2025-01",,"17","9",,,,,,,"2.13",,"5.02",,,,
"US1TXBRZ050","ALVIN 2.5 SSW, TX US","29.40035","-95.26484","13.7","2025-02",,"9","3",,,,,,,"1.56",,"2.20",,,,
"US1TXBRZ050","ALVIN 2.5 SSW, TX US","29.40035","-95.26484","13.7","2025-04",,,,,,,,,,,,"5.51",,,,
"US1TXBRZ050","ALVIN 2.5 SSW, TX US","29.40035","-95.26484","13.7","2025-05",,"12","7",,,,,,,"2.64",,"7.04",,,,
"US1TXBRZ050","ALVIN 2.5 SSW, TX US","29.40035","-95.26484","13.7","2025-06",,"12","6",,,,,,,"2.31",,"5.39",,,,
"US1TXBRZ050","ALVIN 2.5 SSW, TX US","29.40035","-95.26484","13.7","2025-11",,"5","1",,,,,,,"2.10",,"2.21",,,,
"US1TXBRZ050","ALVIN 2.5 SSW, TX US","29.40035","-95.26484","13.7","2025-12",,"10","2",,,,,,,"0.32",,"0.74",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-01",,"10","6",,,,,,,"2.10",,"3.49",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-02",,"7","5",,,,,,,"1.20",,"2.61",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-03",,"8","6",,,,,,,"0.61",,"2.45",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-04",,"5","4",,,,,,,"1.05",,"2.75",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-05",,"11","5",,,,,,,"1.99",,"6.10",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-06",,"15","11",,,,,,,"1.79",,"7.89",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-07",,"11","7",,,,,,,"1.64",,"5.00",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-08",,"11","7",,,,,,,"0.99",,"4.02",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-09",,"4","4",,,,,,"0.0","2.09",,"4.14","0.0",,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-10",,"3","2",,,,,,"0.0","0.98",,"1.43","0.0",,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-11",,"3","3",,,,,,"0.0","3.47",,"4.10","0.0",,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2025-12",,"8","2",,,,,,,"0.98",,"1.29",,,,
"US1TXMNG026","THE WOODLANDS 2.8 N, TX US","30.198522","-95.4958769","44.8","2026-01",,"7","5",,,,,,,"1.43",,"2.90",,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-01",,"11","6",,,,,,"3.0","1.77",,"4.41","4.5",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-02",,"8","3",,,,,,"0.0","2.05",,"3.24","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-03",,"8","6",,,,,,"0.0","0.50",,"1.51","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-04",,"5","4",,,,,,"0.0","1.14",,"3.39","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-05",,"11","9",,,,,,"0.0","2.92",,"6.93","0.0",,,
