"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DP01","DP10","DT00","DT32","DX32","DX90","EMNT","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-04",,"1","1","0","0","0","3","48",,"0.12","103","0.12",,"66.4","76.9","55.8"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-05",,"1","0","0","0","0","2","51",,"0.02","92","0.02",,"66.5","75.0","58.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-06",,"0","0","0","0","0","1","58",,"0.00","92","0.00",,"72.5","82.6","62.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-07",,"0","0","0","0","0","2","62",,"0.00","91","0.00",,"73.8","83.2","64.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-08",,"0","0","0","0","0","10","65",,"0.00","100","0.00",,"77.7","87.9","67.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-09",,"2","1","0","0","0","17","61",,"0.35","108","0.40",,"79.2","89.6","68.8"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-10",,"2","0","0","0","0","3","54",,"0.08","96","0.09",,"71.1","80.0","62.3"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-11",,"4","4","0","0","0","0","45",,"0.72","82","1.68",,"61.4","72.3","50.4"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2022-12",,"9","4","0","0","0","0","41",,"1.20","83","2.67",,"58.1","67.4","48.8"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-01",,"14","8","0","0","0","0","41",,"1.34","75","6.78",,"56.7","64.8","48.6"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-02",,"7","5","0","0","0","0","39",,"2.25","82","3.31",,"56.7","66.6","46.9"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-03",,"14","10","0","0","0","0","40",,"1.88","77","6.46",,"57.2","64.9","49.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-04",,"0","0","0","0","0","1","46",,"0.00","91","0.00",,"62.7","71.9","53.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-05",,"5","2","0","0","0","0","51",,"0.39","78","0.59",,"64.1","70.5","57.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-06",,"1","0","0","0","0","0","56",,"0.01","82","0.01",,"67.5","74.8","60.2"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-07",,"0","0","0","0","0","11","60",,"0.00","94","0.00",,"75.4","85.8","65.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-08",,"3","2","0","0","0","7","63",,"1.02","97","2.00",,"76.5","86.4","66.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-09",,"2","0","0","0","0","4","59",,"0.06","96","0.08",,"73.3","81.4","65.1"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-10",,"1","0","0","0","0","4","54",,"0.04","93","0.04",,"71.4","82.0","60.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-11",,"2","2","0","0","0","1","49",,"0.36","91","0.56",,"67.0","77.9","56.1"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2023-12",,"5","3","0","0","0","0","46",,"0.67","84","1.57",,"61.8","71.7","51.9"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-01",,"6","4","0","0","0","0","41",,"0.75","85","1.80",,"58.8","68.4","49.2"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-02",,"13","7","0","0","0","0","43",,"1.80","80","6.47",,"58.5","66.0","51.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-03",,"9","5","0","0","0","0","48",,"1.05","76","3.00",,"60.2","68.6","51.9"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-04",,"3","2","0","0","0","0","44",,"0.26","86","0.44",,"62.6","72.3","52.9"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-05",,"1","0","0","0","0","0","52",,"0.09","77","0.09",,"65.4","72.9","58.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-06",,"1","0","0","0","0","2","58",,"0.01","92","0.01",,"71.1","79.6","62.6"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-07",,"0","0","0","0","0","1","61",,"0.00","91","0.00",,"75.2","84.9","65.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-08",,"0","0","0","0","0","8","63",,"0.00","97","0.00",,"76.5","86.9","66.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-09",,"1","0","0","0","0","8","58",,"0.02","113","0.02",,"74.8","84.9","64.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-10",,"0","0","0","0","0","0","51",,"0.00","89","0.00",,"69.9","80.8","59.1"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-11",,"4","0","0","0","0","0","43",,"0.05","82","0.13",,"61.9","73.8","50.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2024-12",,"2","0","0","0","0","0","45",,"0.02","83","0.04",,"59.5","69.6","49.4"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-01",,"3","2","0","0","0","0","42",,"0.46","83","0.57",,"58.6","69.5","47.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-02",,"6","4","0","0","0","1","46",,"1.88","93","2.60",,"60.9","71.3","50.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-03",,"10","4","0","0","0","0","44",,"0.78","84","1.87",,"59.7","68.9","50.6"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-04",,"2","1","0","0","0","0","48",,"0.24","84","0.25",,"63.1","72.3","53.9"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-05",,"1","0","0","0","0","3","56",,"0.01","97","0.01",,"68.6","77.4","59.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-06",,"1","0","0","0","0","2","59",,"0.04","91","0.04",,"71.5","80.4","62.5"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-07",,"0","0","0","0","0","0","62",,"0.00","86","0.00",,"72.9","81.5","64.2"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-08",,"1","0","0","0","0","11","64",,"0.09","96","0.09",,"77.0","87.0","67.0"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-09",,"3","0","0","0","0","6","64",,"0.08","93","0.10",,"76.3","85.4","67.2"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-10",,"3","1","0","0","0","2","52",,"1.48","93","1.51",,"69.8","80.1","59.4"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-11",,"7","6","0","0","0","0","49",,"1.97","86","5.24",,"65.0","74.3","55.7"
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","2025-12",,"11","4","0","0","0","0","45",,"1.54","86","2.68",,"63.2","72.7","53.7"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-01",,"5","4","0","0","0","1","39",,"1.27","90","1.85",,"57.4","68.0","46.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-02",,"1","0","0","0","0","0","44",,"0.02","81","0.02",,"57.0","66.5","47.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-03",,"4","4","0","0","0","0","40",,"0.54","81","1.15",,"55.9","64.9","46.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-04",,"1","0","0","0","0","0","46",,"0.03","86","0.03",,"60.2","68.1","52.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-05",,"1","0","0","0","0","0","49",,"0.06","73","0.06",,"62.0","67.8","56.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-06",,"0","0","0","0","0","0","53",,"0.00","80","0.00",,"65.3","71.3","59.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-07",,"2","0","0","0","0","0","60",,"0.03","80","0.05",,"68.9","74.0","63.8"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-08",,"1","0","0","0","0","0","59",,"0.01","78","0.01",,"68.8","74.6","63.0"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-09",,"0","0","0","0","0","0","55",,"0.00","81","0.00",,"67.0","73.0","60.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-10",,"3","1","0","0","0","0","47",,"0.20","86","0.29",,"63.7","72.4","54.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-11",,"0","0","0","0","0","0","45",,"0.00","89","0.00",,"62.2","70.9","53.6"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2021-12",,"14","8","0","0","0","0","38",,"3.74","69","7.61",,"54.4","61.6","47.2"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-01",,"1","0","0","0","0","0","39",,"0.01","79","0.01",,"57.5","68.0","47.1"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-02",,"2","0","0","0","0","0","36",,"0.07","87","0.09",,"58.5","70.6","46.4"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-03",,"3","3","0","0","0","0","41",,"0.84","81","1.23",,"59.2","68.5","49.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-04",,"1","1","0","0","0","0","47",,"0.26","83","0.26",,"61.2","69.0","53.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-05",,"0","0","0","0","0","0","46",,"0.00","78","0.00",,"62.6","69.7","55.4"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-06",,"1","0","0","0","0","0","55",,"0.02","79","0.02",,"66.3","72.5","60.0"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-07",,"0","0","0","0","0","0","58",,"0.00","79","0.00",,"67.7","73.4","62.1"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-08",,"0","0","0","0","0","0","60",,"0.00","82","0.00",,"70.2","76.1","64.2"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-09",,"2","1","0","0","0","2","59",,"0.22","98","0.24",,"73.8","81.4","66.1"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-10",,"2","0","0","0","0","1","51",,"0.09","92","0.16",,"67.0","74.2","59.8"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-11",,"4","2","0","0","0","0","43",,"1.22","77","1.52",,"58.5","69.3","47.6"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2022-12",,"10","4","0","0","0","0","40",,"0.67","79","2.46",,"56.0","64.0","48.1"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-01",,"12","10","0","0","0","0","40",,"2.10","71","8.19",,"54.8","62.9","46.8"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-02",,"7","4","0","0","0","0","37",,"2.32","76","4.45",,"54.4","63.6","45.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-03",,"17","10","0","0","0","0","41",,"1.69","73","6.17",,"55.3","62.2","48.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-04",,"2","0","0","0","0","0","44",,"0.04","80","0.07",,"58.2","64.8","51.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-05",,"6","1","0","0","0","0","47",,"0.24","71","0.35",,"61.8","67.2","56.4"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-06",,"2","0","0","0","0","0","54",,"0.01","73","0.02",,"64.5","70.0","58.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-07",,"0","0","0","0","0","0","57",,"0.00","84","0.00",,"68.4","74.6","62.2"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-08",,"2","2","0","0","0","0","60",,"1.46","86","2.60",,"70.2","76.6","63.8"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-09",,"5","0","0","0","0","0","56",,"0.06","86","0.11",,"69.7","76.4","63.0"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-10",,"0","0","0","0","0","0","48",,"0.00","87","0.00",,"66.5","75.3","57.7"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-11",,"4","1","0","0","0","0","45",,"0.12","87","0.25",,"62.3","73.8","50.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2023-12",,"6","4","0","0","0","0","45",,"1.11","82","3.32",,"59.6","69.0","50.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-01",,"7","5","0","0","0","0","39",,"1.26","78","2.41",,"56.7","65.8","47.7"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-02",,"14","9","0","0","0","0","42",,"3.53","76","9.84",,"57.0","64.0","49.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-03",,"8","5","0","0","0","0","46",,"1.44","71","2.89",,"58.2","66.0","50.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-04",,"4","2","0","0","0","0","43",,"0.27","79","0.48",,"59.0","66.6","51.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-05",,"1","0","0","0","0","0","51",,"0.08","71","0.08",,"62.0","67.7","56.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-06",,"0","0","0","0","0","0","58",,"0.00","80","0.00",,"66.4","72.4","60.4"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-07",,"0","0","0","0","0","0","58",,"0.00","81","0.00",,"68.8","74.7","62.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-08",,"0","0","0","0","0","0","60",,"0.00","84","0.00",,"70.0","77.1","62.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-09",,"0","0","0","0","0","1","55",,"0.00","91","0.00",,"68.7","74.9","62.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-10",,"0","0","0","0","0","0","48",,"0.00","80","0.00",,"64.4","71.1","57.7"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-11",,"3","0","0","0","0","0","42",,"0.04","76","0.07",,"58.7","68.4","49.0"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2024-12",,"3","0","0","0","0","0","42",,"0.02","78","0.05",,"55.8","64.0","47.6"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-01",,"2","2","0","0","0","0","39",,"0.60","78","0.80",,"55.2","65.9","44.6"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-02",,"6","4","0","0","0","0","44",,"1.14","83","2.09",,"56.7","64.5","48.9"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-03",,"11","4","0","0","0","0","44",,"0.58","70","1.43",,"56.6","63.6","49.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-04",,"1","1","0","0","0","0","46",,"0.20","76","0.20",,"59.5","66.7","52.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-05",,"0","0","0","0","0","0","52",,"0.00","76","0.00",,"63.6","69.9","57.3"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-06",,"1","0","0","0","0","0","56",,"0.02","76","0.02",,"66.3","72.0","60.5"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-07",,"0","0","0","0","0","0","58",,"0.00","77","0.00",,"67.7","73.7","61.7"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-08",,"0","0","0","0","0","0","59",,"0.00","88","0.00",,"70.2","76.9","63.6"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-09",,"1","0","0","0","0","0","64",,"0.06","78","0.06",,"69.9","73.9","65.8"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-10",,"2","1","0","0","0","0","52",,"0.82","80","0.90",,"64.8","70.8","58.8"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-11",,"7","6","0","0","0","0","47",,"1.83","82","3.82",,"61.5","67.4","55.6"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2025-12",,"5","3","0","0","0","0","46",,"2.24","76","2.99",,"59.4","66.3","52.4"
"USC00047326","REDONDO BEACH, CA US","33.8342","-118.3759","43.3","2026-01",,"7","3",,,,,,,"0.65",,"1.07",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-01",,"6","4",,,,,,,"0.83",,"1.76",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-02",,"4","0",,,,,,,"0.05",,"0.15",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-03",,"6","4",,,,,,,"0.46",,"1.23",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-04",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-05",,"2","0",,,,,,"0.0","0.04",,"0.05","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-07",,"1","1",,,,,,"0.0","0.11",,"0.11","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-08",,"1","0",,,,,,"0.0","0.05",,"0.05","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-10",,"5","2",,,,,,"0.0","0.18",,"0.48","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-11",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2021-12",,"15","7",,,,,,,"2.23",,"6.00",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-01",,"5","1",,,,,,,"0.11",,"0.20",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-02",,"2","1",,,,,,"0.0","0.12",,"0.20","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-03",,"2","2",,,,,,"0.0","0.50",,"0.62","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-04",,"1","1",,,,,,"0.0","0.17",,"0.17","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-05",,"1","0",,,,,,,"0.02",,"0.02",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-06",,"3","0",,,,,,"0.0","0.01",,"0.04","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-09",,"1","1",,,,,,"0.0","0.20",,"0.20","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-10",,"5","2",,,,,,,"0.19",,"0.42",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-11",,"4","3",,,,,,"0.0","0.66",,"1.42","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2022-12",,"10","4",,,,,,,"0.93",,"2.22",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-01",,"16","10",,,,,,,"1.81",,"8.28",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-02",,"8","5",,,,,,,"2.46",,"3.31",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-03",,"13","10",,,,,,,"2.28",,"7.94",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-04",,"1","0",,,,,,"0.0","0.04",,"0.04","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-05",,"5","2",,,,,,,"0.56",,"0.83",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-06",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-08",,"4","2",,,,,,"0.0","2.20",,"2.44","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-09",,"3","0",,,,,,"0.0","0.02",,"0.05","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-10",,"2","0",,,,,,"0.0","0.03",,"0.04","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-11",,"3","1",,,,,,"0.0","0.42",,"0.44","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2023-12",,"5","4",,,,,,,"0.88",,"2.00",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-01",,"8","4",,,,,,,"0.81",,"1.96",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-02",,"14","8",,,,,,,"2.48",,"10.34",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-03",,"8","6",,,,,,,"1.07",,"3.24",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-04",,"4","4",,,,,,,"0.21",,"0.59",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-05",,"1","1",,,,,,"0.0","0.12",,"0.12","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-07",,"2","0",,,,,,"0.0","0.01",,"0.02","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-10",,"0","0",,,,,,,"0.00",,"0.00",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-11",,"3","0",,,,,,"0.0","0.06",,"0.11","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2024-12",,"2","0",,,,,,"0.0","0.02",,"0.03","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2025-01",,"3","1",,,,,,"0.0","0.32",,"0.34","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2025-02",,"8","3",,,,,,,"1.48",,"3.09",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2025-03",,"8","5",,,,,,,"0.57",,"1.52",,,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2025-04",,"1","1",,,,,,"0.0","0.19",,"0.19","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2025-05",,"1","0",,,,,,"0.0","0.03",,"0.03","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2025-06",,"1","0",,,,,,"0.0","0.06",,"0.06","0.0",,,
"US1CAOR0061","CYPRESS 1.1 NNW KB6CYS, CA US","33.82952","-118.04695","14.6","2025-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
